,0,full_statement,sentiment,GF_complexity
12,Sandeep Reddy,"Yes. James, good morning. And looks -- we want to move on to the others in the queue. But good question. We actually see it as very positive. We surveyed several thousand consumers and that number was at a moment in time, remember as we surveyed that. So that's what the data suggests is that group is saying they want to - they won't take a vaccine right away. And as I said, the COVID, free environment numbers were very high as well. And I think if you compare those numbers to the broad society in the way they think about vaccines, I thought those numbers were quite positive versus what you see in the use of other vaccines that are out there. So we see it as a good one. It's a moment time and we'll continue to evaluate.",0.28782846320346317,7.26
13,James Hardiman,Got it. Helpful. Thanks guys.,0.2,2.0
14,Michael Spanos,Thanks for the questions.,0.2,1.6
15,James Hardiman,Thank you.,0.0,0.8
16,Operator,Your next question is from Steve Wieczynski with Stifel. Your line is open.,0.0,5.68
17,Steve Wieczynski,"Hey. Good morning, guys. So first question would be around the attendance metrics and the improvement that you guys witnessed. And obviously, it started in that 20%, 25% range, moved all the way up to 43% in September. And I guess I'm just wondering, did that change in attendance coincide with any type of increase marketing? Or was the marketing spend pretty much status quo throughout that timeframe? And then, did any of your parks ever hit those attendance limitations?",0.27999999999999997,8.82
18,Michael Spanos,"Steve, how you doing? Sandeep, I'll take this. So I think at first, Steve, it's really important to go back, because you really getting that demand and I'll go through those questions. First, it's important to go back to our last earnings call where we saw pretty divergent attendance results -- what I would say were the surge states versus the non-surge states, if you go back to that point. That's not been the case since July. We are seeing consistently positive trends across all of our open parks across all the geographies, as Sandeep said, through this last weekend on HALLOWFEST.,And what we're seeing in here and as consumers want to safely visit outdoor venues. They want to ride a roller coasters and have great quality time together. And they trust our safety standards. So we're very confident based on these trends that we're going to continue seeing nice rebound. Specific to your point, it was not a function of increasing spends on media. That was not the case. We're seeing good demand momentum as we're seeing the consumer want to get out and they trust our safety standards.",0.2751196172248804,8.65
19,Steve Wieczynski,And did any of those parks ever hit the attendance limitations or no?,0.0,11.35
20,Michael Spanos,"Yes. So we have -- we have room for more attendance flex, if that's what you're asking. We feel good about that as well. So we're initially, yes. Earlier in the quarter where we had capacity limits, when we were first opening up, yes, we hit some of those capacity limits, because the number of the open states, we had to start it at 25% of theoretical mass capacity. It's not the case now. When you think about it, Steve, we've been as we've got more flex because of our safety standards. Remember, we also have a reservation system. So we're using that to flow the capacity throughout the day at different times.,And the other thing that team's done a great job on, Steve is, Bonnie and the park present team, they've been really good about expanding hours, expanding days as needed. And as you know, we've got parks that are outdoor, we've got dozens to hundreds of acres. So we're able to flex up with being able to bring more folks in the park and still exercise the proper social distancing.",0.26990740740740743,9.23
21,Steve Wieczynski,"Okay. Got you. And then Mike, my second question, maybe a little bit more of a bigger picture question. But as you start to implement the transformational plan here, how do you balance the cuts that you're going to make versus the guest experience to assure you don't start to diminish that guest experience? And can you maybe help us think about those -- your satisfaction scores? And how those trended throughout the summer? Maybe what feedback you got from your core guests?",0.1625,9.0
22,Michael Spanos,"Got it. It's two different questions. The Transformation is actually investing more into the guest experience. And, Steve, if you pull up on it, what are we really trying to do with Transformation. By the way, I'm highly confident in our ability to deliver on the value of Transformation. But what we're basically doing is, we know our guests love our roller coasters. They love our funnel cakes. They just want an easier experience. And we can do that better by modernizing that experience through technology. And we can also do it while we drive an organization that is more efficient and effective by driving more profit from our core parks. We are not sacrificing guest experience. We're not sacrificing safety that guests experience and the safety of our team members and our guests are paramount. We're actually leaning more into that. Technologies are fundamental part of it, because it allows us to be both efficient, effective while we modernized the guest experience.",0.38571428571428573,9.42
23,Steve Wieczynski,"Okay. Got you. Thanks, Mike. Appreciate it.",0.35,8.51
24,Sandeep Reddy,Thank you.,0.0,0.8
25,Operator,Next question is from Tyler Batory from Janney Capital Markets. Your line is open.,0.0,5.66
26,Tyler Batory,"Thank you. Good morning. I appreciate you taking my question here. Just one multi part question for me on CapEx. I know, its little early. But can you talk a little bit more about what you might be spending on CapEx in 2021. And also remind us what your plans are for spending in 2020? And then, also interested with the Transformation plan, you mentioned some changes in terms of what's going on with the roller coasters. Traditionally, you had targeted 9% of revenue in terms of CapEx spending. Would you anticipate that changing significantly in the future? And then, last. When you look at the parks right now, I think there was just some discussion previously about some CapEx. So if you could talk about that as well, that would be helpful? Thank you.",0.13908730158730157,7.29
27,Sandeep Reddy,"Yes, Tyler. So I'll take this on the CapEx fee. So, I think when you look at the CapEx, well, let's talk about the sequentially in terms of the years. So in 2020, to the end of the third quarter, we'd spent $90 million in CapEx. But if you actually parse it, by the time the pandemic had rolled on, and we reported the first quarter, we'd already spent more than $50 million for the year. And I think what we did do was, we went through and completed some projects that were halfway. But we also put a halt on a number of other projects. But I think -- because the commitments were there, by the time we got to the end of the second quarter, we'd already spent over $76 million. And now in the third quarter, we tailed off $90 million. We don't expect to spend much more CapEx for the year. So a little bit more than $90 million is where we would expect to be. But this is the year where we had to hit the brakes, basically, when the pandemic hit.,Now going into 2021, I think part of what we talked about was, it's difficult to talk more than three months out, given the visibility that we have right now. But the difference between this year 2020 and next year 2021, is we already know that we are in a pandemic. And so to that extent, we can probably take more action to actually move spending further out to the extent that we can actually push that new projects out. And I think we'll do that with a balance, because we really do want to make sure that the assets that we have are operating effectively in the parks. And we are investing for the future as well to make sure that they have the innovation that guests are looking for when they come to the parks. So too early to talk about 2021 specifically. We'll not going to give a number on that right now. But I'd say, overall strategically and what we're going to be doing is looking at what our CapEx spend is more from that allocation of CapEx than anything else. And at this time we really haven't finish that analysis. But I think by the time we end the year and report to you next year, we'll have a better sense of what that CapEx spend and where should the sales would be. And I think you have a fourth question on specific talk spend. Can you just repeat that question for me, because I'm not sure quiet sure I got it.",0.14488230519480522,9.76
28,Tyler Batory,"No, I think you pretty much covered it. My other -- my last part of the question is just in terms of potential catch up CapEx. You had some deferred maintenance and whatnot. Interested if you have any thoughts about that as well?",0.09583333333333333,6.1
29,Sandeep Reddy,"Yes. I think the catch-up spend is part of what we are definitely making sure we're investing in, because we are operating parks. And so, the safety of our guests is paramount. So we continue to make those investments as we go, while operating the parks. And that's included in 2020, and will be a portion of 2021, as we go into 2021.",0.25,10.13
30,Tyler Batory,Okay. That's all from me. Appreciate the detail. Thanks you.,0.35,6.0
31,Sandeep Reddy,No problem.,0.0,0.8
32,Operator,Your next question is from Stephen Grambling with Goldman Sachs. Your line is open.,0.0,2.8
33,Stephen Grambling,Good morning. Thanks. Just following up on the transformation plan. I appreciate all the color on the components as we think about what's dependent and independent of attendance levels. But as a quick clarification on the component that related to attendance what the assumption in terms of where attendance needs to be to achieve those sensitivity of each point of attendance to those bucket?,0.20555555555555552,15.4
34,Sandeep Reddy,"So Steve -- sorry, go ahead Mike.",-0.5,2.4
35,Michael Spanos,"Yes. Stephen, hey. I'll take it Sandeep. So I appreciate the question. Let me start on the revenue initiative, Stephen. We're also very confident in our ability to get these results. And we've already seen positive results across the revenue enhancements. Remember, we been doing this through A/B testing. We've done this before COVID. And we actually been testing during COVID. And again just remember, the five revenue initiatives are a roughly a delivery of $30 million to $40 million. Specific to your question the values based on achieving 2019 attendance levels. But again however it's variable. So what that means? It's going to increase attendance builds towards that 2019 levels. It also increase when the attendance levels go above 2019 levels. So we're confident with it. As far as exact sensitivity, I really won't want to give that out on a public call. But it is variable. So as I said, it builds as we get back to those 2019 levels.",0.15227272727272728,6.56
36,Stephen Grambling,"Got it. And then maybe an unrelated follow-up question on season passes. How should the investors be thinking about the impact of the extension of the season pass into next year as we think about both GAAP accounting number, revenue and EBITDA, but then also thinking about the cash impact as potentially people are repurchasing the season pass next year?",0.0,15.33
37,Sandeep Reddy,"So, Steve, I'll take this one. And I think, the guest satisfaction is absolutely paramount to us. And I think given the disruption in business for this year we actually made sure that we address their concerns and extent the season passes through 2021. I'll give you a data point though. Typically only about 20% of the same season pass holders are new for the following year. So a lot of the season pass holding is churned and turned as we move here we are. And so, we don't see that being a huge impact cash flow as a result. But that being said, there is a revenue impact, because all of the season passes that got extended into 2021, the portion of the revenue from those Season Passes will be recognized in 2021, even though they've been sold a long time before that.,But I think from a from a members at open parks standpoint and members at close parks standpoint, there is an impact. But I think for the members at open parks, there's really not much of an impact. Because now we're recognizing revenue for all those members that have been members for more than 12 months in the current year -- in the current month that they actually paint. And those in the first 12 months have been recognized, as usual. So overall, I think the distortion that we saw probably in the second quarter is already been moderated as we move into the third quarter. And I think with the close parks that are remaining, being the only ones where there has replacement months being offered month-for-month as we go along. And those months will be recognized when the members utilize their months at the end of their membership.",0.07210743801652891,10.28
38,Stephen Grambling,Got it. That's helpful. Thank you so much.,0.2,3.2
39,Operator,Your next question is from David Katz with Jefferies. Your line is open.,0.0,2.6
40,David Katz,"Hi, good morning, everyone. And thanks for all the detail. Much appreciate it. I wanted to just go back to a topic. I think you may have touched on earlier. And while we can use the information to determine kind of a notional earnings rate or earnings power going forward? Can you just talk about your sort of normalized vision for CapEx to the degree that you've gotten to what you think a normalized level could look like?",0.28333333333333327,7.52
41,Sandeep Reddy,"So Dave, I think I touched on this a little bit with the answer I provided earlier, to Tyler. And I think the process really is if you go into our history, we spend about 9% on CapEx. And we're working through our strategic plans right now with the new leadership team. And I think we'll have more visibility or more clarity on this. Because I think it's not just the absolute amount, but it's also how we allocating the capital that we're working through right now. So -- by the time we report, our fourth quarter we'll be much more -- in much better position to give you more clarity on that. But at this time, 9% is where its been historically, and it's worked pretty well for the company. And so I think there's nothing further I can update at this point. But we'd be happy to talk about that once we have more clarity.",0.2761273448773449,9.2
