,0,full_statement,sentiment,GF_complexity
13,Ryals McMullian,"Yes. Sure Bill. Let me take the school children piece and I'll pass it to Steve for the incentive comp. Yes I mean there are sort of puts and takes to the kids being at home right? I mean we sort of missed the back-to-school bump that we normally get in the fall with all the kids staying home or having gone and getting pulled back.,But then again on the other side of the equation, you have elevated in-home eating. if the children are home all day which is really what we saw at the outset of this right? I mean everybody is sitting right at home, kids at home, parents at home so you get that increase in at-home eating.,So there's a little bit of a balance in puts and takes there. It's a little hard to separate them and quantify them. But yes I guess at the end of the day I know there's probably going to be a lot of questions about 2021 this morning, so I might as well go ahead and make a few comments around that now.,Obviously as you might -- as I'm sure you can appreciate it, it's pretty tough to plan for next year, just given the outsized year that 2020 has been. But there's two ways you can think about it. You can sit here and try to guess what the demand environment is going to be in 2021 and beyond or you can sit here and figure out what strategies do you need to put in place to drive that demand environment.,And that's what we're trying to do through our portfolio strategy, through the brand support that we continue to increase and bring to bear to grow our brands. So you can either take what you're given or control which you can control and try to drive that brand environment with good innovation great quality and brand support. So that's kind of how we're approaching next year. Steve do you want to address the incentive comp?",0.09735162180814354,13.87
14,Steve Kinsey,"Sure. Obviously Bill you're right. As you look at the year and you can see through the comments and the financials that -- and the fact we've raised guidance and brought up the lower end as the year progressed that it has been an outperformance compared to where we thought coming into the year. So obviously that's flowing through the P&L this year.,As we plan for next year and we set targets and goals we get specifics around incentive comp. But we do expect things to normalize somewhat because obviously we'll set our goals in line with what we think expectations are. And while there will be a bit of a tailwind from this year, we expect the incentive comp to be somewhat more normal going into 2021.",0.1794642857142857,12.05
15,Bill Chappell,Thanks so much.,0.2,1.2
16,Steve Kinsey,Thank you Bill.,0.0,1.2
17,Operator,Your next question comes from Brian Holland of D.A. Davidson.,0.0,4.0
18,Brian Holland,"Thanks. Good morning and congrats on the continued strong results. I just wanted to ask first about 4Q. You cleared what was at least in my model a pretty high bar that I set for you in Q3. Then if I look at the guidance revision the low end is above what my model implies for Q4. Now certainly it's possible that I'm just doing something like in my model that's different here for Q4. But assuming that there's no real issue there, I'll ask the question. Anything incrementally stronger building into year-end because it does feel like a pretty marked improvement in guidance?",0.1388095238095238,7.88
19,Ryals McMullian,"Yes. I'll let Steve comment here as well. But nothing specific, I would call out. I mean we -- as I said earlier we continue to see pretty good trends from a branded retail standpoint. I mean you see that data as well still pretty elevated. And we don't -- as far as we can see, we don't see that dropping off substantially.,The headwinds in Q4 are always the holidays for us which is a very strong roll season which is not a huge part of our portfolio. So it kind of depends on how the holidays go to. But on the upper end of the range, we're seeing continued elevated branded retail as we have been seeing. It's sort of in recent weeks kind of plateaued and been pretty steady kind of week over week.,So if we continue to see that and we feel good about the upper end obviously the lower end of it would reflect some relatively meaningful drop-off in the branded retail mix. Steve any other commentary you want to make? ",0.1968181818181818,10.45
20,Steve Kinsey,"Not specifically, I mean I think Ryals covered the majority of it. But just to remind folks Q4 is typically our toughest quarter, as you look at the year and as things progress. And Ryals did call out the fact -- and we did call that in the release as well the prerecorded conference there's -- actually there's three holidays in the fourth quarter this year even with the extra week. And typically that business was roll business and our strength is more on the loaf side. So we are taking a little cautionary look kind of around the holidays. But as Ryals said if this branded mix continues this -- it's performed well things should shape up rather nicely for the quarter.",0.08666666666666667,11.0
21,Brian Holland,"Yes. And I should just clarify, I mean, I do have the extra week in. But I'm looking for mid single-digits in the branded retail segment in Q4. You are clearly outperforming that in the scanner data we can see thus far. So right anyway just to clarify that on my end.,Two dynamics that seem to be rearing its head based on some other food companies that we have reporting this earnings season that have weighed on you in the past. One, we're hearing about tight labor markets and costs related to that. And then also we have freight. Labor seems like that's a particularly acute issue for you guys given the manual intensive manufacturing.,And then on the freight side, 2017, 2018, you guys actually had a lag impact as I recall kind of given the way you go about that. But just curious obviously any comments on the labor side? How we should be thinking about that going forward? And then on the freight side just thinking about how you manage what we saw in 2017 into 2018 and how that impacted you? And maybe what changes did you make that might allow you to mitigate those factors in 2021 if this continues? Thanks.",0.057477678571428575,10.56
22,Ryals McMullian ,"Sure. Thanks Brian. I'll take the labor market piece and maybe let Steve address the transportation side of it. Yeah, look, the labor markets continue to be a bit of a challenge depending on where you are. It's not acute everywhere, but we certainly have some areas where we continue to struggle a bit just kind of keeping people, keeping turnover down. Then you have the overlay of COVID. So you have folks calling out for one reason or another and it does present some challenges in the plants.,In fact, despite our excellent results, we still have a lot of opportunity in our plants. Our efficiencies are down a bit even from last year. That may seem counterintuitive with the results that we've had, but you've got the volume drop-off plus you have higher scrap rates and things like that that are directly attributable to the stability of your labor force. So, a lot of effort to try to bed that down and particularly where it has been most acute, because there's some meaningful improvements that we can make there.,I think beyond that we've talked about before really working on our overall work environment making sure that our pay scales obviously are competitive. That's one element, but also working on things like scheduling, because we find as many other companies have found that there's a huge quality of life component at play today that's oftentimes equally or more important than the compensation. So working on our scheduling to give more clarity to particularly our frontline employees on when they will have time off trying to ensure that they have consecutive days off where possible, which is a significant departure from the norm in our industry. Those types of things really do make a difference. So we continue to work on that as well. Steve on freight?",0.24132104454685102,13.19
23,Steve Kinsey ,"Sure. Bill, so we benefited somewhat this year from the fact that our mix is more DSD driven. So as you recall that's -- we term it as a closed-loop system. We actually have three to four primary carriers for our DSD products that are delivered to our DCs. So those contracts are usually negotiated on a 12-month, 24-month cycle. So we're not in the true market buying so much freight as we do typically on our warehouse business. So we have seen some benefit for that. So if this mix continues into 2021, we would expect some of that to continue until we begin to lap some of it late in Q1.,Also I would say as Ryals alluded to on the labor side and being more efficient, I think we've gotten more efficient from a production standpoint. And our runs we have better transportation run efficiency as well, because we're sending fuller trucks to these DCs versus sending half loads. So that's impacted us as well. And again, that's a mix -- that's mix driven. So if that continues through 2021, I would expect to continue to see somewhat stable transportation going into next year as well. And then obviously fuel costs will impact that as well. And so I would say those are probably the three or four factors that really influence transportation for us.",0.1729166666666667,10.48
24,Brian Holland,Thanks. appreciate all the color. I’ll leave it there. That’s all I come for. Thank you.,0.2,4.62
25,Ryals McMullian,"Thanks, Brian.",0.2,0.8
26,Operator,"Your next question comes from Mitch Pinheiro, Sturdivant & Co.",0.0,8.04
27,Mitch Pinheiro,Good morning.,0.7,0.8
28,Ryals McMullian,"Hey, Mitch.",0.0,0.8
29,Mitch Pinheiro,"So just looking at current trends I mean, how has foodservice been ramping for you? If you could break that out sort of QSR and casual?",-0.27083333333333337,8.28
30,Ryals McMullian,"Sure. The QSR business I think we mentioned this on the last quarter so it's kind of a continuation of the trend. The foodservices – the fast food excuse me, QSR business has been a bit quicker to recover just by its nature drive-throughs that sort of thing. Yes Chick-fil-As the ones I see the lines are double wrapped around the store. So they're doing pretty well.,The sit-down fast-casual-type stuff is still lagging. It Mitch hits off the bottom but still well down. You can see that in the non-retail numbers that we put out down roughly 14.5% or so. But off the lows that we saw early in the year.,So slow recovery there. I think it's going to be a long time. That's my personal opinion. And you kind of have to factor into that well what happens with COVID. If you have another surge it's really going to get hurt. You're seeing that start to happen in Europe with new lockdowns. And does that migrate its way over here as we move into the flu season? We'll have to see. So it's trying to come back but it is slow. And I think it will be protracted.",0.07764486975013289,6.37
31,Mitch Pinheiro,And is that – so is it off the bottom like in the third quarter? As you – as we're here in the fourth quarter is it just sort of stabilized? Is that what you're saying?,0.0,5.91
32,Ryals McMullian,Yes. If you – in the second quarter non-retail for us was down 15.8%. And in the third quarter it was down 14.7%. So better but not by a whole lot.,0.06481481481481481,4.12
33,Mitch Pinheiro,"Okay. And then as you're looking into 2021, just broadly speaking in broad terms, what type of cost savings, supply chain savings, you all – part of that $20 million that you had this year. I mean are we talking about the same type of level of cost savings next year? Or does it drop off? Any color around that?",0.052083333333333336,6.0
34,Ryals McMullian,"For obvious reasons, I'd rather stop short of actually quantifying it. But it is a continuation of many of the same initiatives we had in place this year. So it will be largely first half weighted until we lap it in the second half, Mitch. But it's across those same categories, right?,The overhead streamlining that we did procurement, depot consolidation, all the things that we've talked about. That is not to say that we're not working on additional incremental things but that's – some of those are still in the planning stages. But it will be meaningful. But it will also be mostly first half weighted.",0.07692307692307693,10.57
35,Mitch Pinheiro,Okay. And then just a couple more. So has the current environment affected your ability to gain new distribution or new – getting new products on the shelf in your newer territories? Have you ever – are there – is this – has this been good for you? Has this been neutral? Any color around that.,0.30129870129870123,8.05
36,Ryals McMullian,"It really hasn't. I mean we continued to introduce new products the DKB buns, the perfectly crafted line extensions that we talked about in the prepared remarks. All that's happened in the midst of all this.,And we're not the only ones. I mean our competitors have put new products forth. We've gained new shelf space during this period. Mitch, no really meaningful geographic expansion during this. But by the same token we weren't trying to.,We're really focused as we've talked about before on places like the Northeast, where we're still relatively low share. So we're there but really trying to gain deeper penetration by gaining incremental shelf space and putting forth our brand support those types of things. So from that standpoint it really hasn't – Steve, unless I'm missing something it really hasn't impacted us negatively.",0.06082887700534759,10.17
37,Mitch Pinheiro,And then just last question on Tasty Baking. So..,0.0,3.6
38,Ryals McMullian,"Hey, Mitch, let me cut you off there, because I do want to add one more thing to your question. As I sit here thinking about it. I do think in some ways that the COVID circumstance has been a positive relative to new product introductions. Because what we have seen in the mix shift is somewhat of a shift away from traditional loaf to buns and rolls and to breakfast items, right? And so as we've introduced new items in those categories from that standpoint it's actually been a positive rather than a neutral.",0.1681096681096681,10.97
39,Mitch Pinheiro,Okay. Got you. Thank you. I just wanted one more question about Tastykake Tasty Baking. So where are we right now here in the fourth quarter with Tasty Baking? Is it -- are we -- are the operations sort of optimized where you want them to be? Is this something that we're going to see slowly build into the first half of next year? And we're Tastykake's sales up? Or can you talk about up down in the third quarter?,0.09134920634920632,6.23
40,Ryals McMullian,"I'll answer your question bluntly to start and then provide some color. We are not where we want to be. We are making improvements. I'm extremely pleased with the job that David Roach is doing. As you know he's one of our more seasoned operational executives. He's doing a great job up there with a very difficult task.,We have installed new automation. Most of that is complete. We have made some management upgrades. We have even brought in some outside help to improve our operational processes. We've been through union contract negotiation and that is all settled down now.,So, things are getting better Mitch. I think that you're -- I forget the exact phrasing you used, but I think it's spot on that I expect to see slow steady progress as we move through next year. But if we're successful I believe that that slow steady progress will culminate in a meaningful improvement for the company next year.",0.18570707070707068,8.55
41,Mitch Pinheiro,Okay.,0.5,0.4
42,Ryals McMullian,"Yes, by the way Tasty was flat for the quarter, but let me point something out there. The operational inefficiencies that we've been experiencing at Navy Yard has impacted their topline too because we've had to cut -- because of those inefficiencies and scrap it's -- we've had to cut product which obviously impacts your topline. So, making these improvements will not only help the bottom line but it will improve the topline as well.",-0.008333333333333333,13.01
43,Mitch Pinheiro,Okay. And one more thing. I just -- I do like the new conference call format.,0.37878787878787873,5.67
44,Ryals McMullian,Thanks.,0.2,0.4
45,Mitch Pinheiro,"So, I appreciate you doing that.",0.0,9.07
46,Ryals McMullian,Sure. You bet.,0.5,1.2
47,Operator,Your next question comes from Ryan Bell of Consumer Edge Research.,0.0,4.4
48,Ryan Bell,Hui everyone.,0.0,0.8
49,Ryan Bell,Morning.,0.0,0.4
50,Ryan Bell,Is there any way you could provide some detail about the direction of store brands given the non-retail parts of your business throughout the quarter? Kind of talking about where they were to start the quarter? And where they came at the end just to see where the momentum is being pushed?,0.6,7.69
51,Ryals McMullian,"So, the intra-quarter trajectory of private label, is that what you're asking?",0.0,8.13
52,Ryan Bell,"Yes. For the private label and then also the nonretail portion of the business. I know that's still down and improved a little bit, but it's harder to get the magnitude of sort of the month-to-month to figure out where that might be going.",-0.11076388888888888,10.62
53,Ryals McMullian,"I'm with you Ryan. I don't have that in front of me. I have the totals which you already have from the release. We can look into that and come back to you though. I want to say it was fairly steady for the quarter, but let me check that.",0.08333333333333333,4.0
54,Ryan Bell,"Okay. Thank you. And then when we're talking a little bit more about private label at the industry level, we've been seeing that down pretty significantly in scanner. Would you be able to share some of your perspective about the drivers of the industry decline? Obviously, producers such as yourself have the ability to favor branded over store brand. That's for the margin advantage and other reasons. But is there any commentary you could have about that on the industry level?",0.15063131313131314,10.43
55,Ryals McMullian,"Yes, I've talked a little bit about this before but it's a kind of a key question right? I think it all started at the outset of the pandemic because you had this massive shift to brand because of capacity constraints, right? So, everybody was pumping out as much branded product as they could in a limited SKU assortment. But now as we've maybe found something akin to a new normal, now what's driving it?,Well, I think e-commerce is one. It's -- the brands are a bit more prominent on the e-commerce platform and obviously, that's playing a much larger role today. I think it's -- time spent in in-store is a lot shorter now, number of trips are shorter. People don't want to spend a lot of time wandering around the grocery store. So they go for what they want.,And in this particular case brand delivers more of what they want than perhaps the private label does. There's more differentiation there. There's more innovation there, some of which we're happy to have brought to the category. So yes, I think those are probably the primary drivers.",0.23479683195592288,9.75
56,Ryan Bell,Okay. And that kind of seems like as you're looking out to 2021 that private label probably is not going to be picking up quite as much given what you're talking about overall?,0.26,14.41
57,Ryals McMullian,"Yeah, I mean I would certainly think so. I mean if we do our job correctly, and we bring a compelling brand proposition to the consumer then naturally hope -- that should lead them to stay with our branded products. If you think about a deeper recessionary environment and stimulus money running out and that sort of thing, you could see some trade down. But the good news for us is that we play across a variety of different price points.,So you've got your super premiums up in the Dave's and Canyon areas. You've got the premium on Nature's Own. And you've got a little bit more value in the Wonder area. So we're kind of able to address all those price points with the brands that we have which we believe provides us some insulation should you encounter a recession. And if you think back to 2008, 2009, the last one, we had we fared pretty well through that environment as we have through prior recessions.",0.14879785247432303,11.21
58,Ryan Bell,Thanks. Thank you. That’s it for me.,0.2,2.8
59,Ryals McMullian,Okay. Thanks.,0.35,0.8
60,Operator,"Thank you, gentlemen. Do you have any closing remarks?",0.0,1.8
61,A - Ryals McMullian,"No, not except to thank everybody for their time and for your interest in the company. I certainly hope you like the new format. We certainly like it better able to dedicate a little more time to your questions. So we appreciate you joining the call this morning.",0.26820500927643787,7.3
62,Operator,"Ladies and gentlemen, this concludes today's conference call. Thank you for participating. You may now disconnect.",0.0,9.62
