,0,full_statement,sentiment,GF_complexity
12,John Mengucci,"Yes, Rob, thanks. Clearly, our capital deployment is something that Tom and I will look at, and review with the Board on a quarterly basis. We've always been focused that M&A is our number 1 priority for capital deployment. I'd also say that it wasn't more than 7 or 8 years back when we looked at that capital deployment strategy. And we looked at the ability for us to find any other properties out there that would quickly grow our capabilities and our customer relationships. And we bought back, I believe, 25% of our stock. So given where stock prices are today, as the CEO of this company, I always believe that it's undervalued. But we will continue to do those looks, continue to run our models and always evaluate other investment options.",0.11041666666666666,10.25
13,Operator,Our next question will come from Tobey Sommer with Truist.,0.0,4.0
14,Jasper Bibb,"This is Jasper Bibb filling in for Tobey. So on the quarter, you're ramping on BEAGLE and TCS. I was curious what your experience has been there with hiring and working around some of the kind of COVID-related challenges with starting new projects?",0.1590909090909091,8.51
15,John Mengucci,"Yes. Josh, thanks. So talk a little bit about BEAGLE and TCS, both two of our larger, more recent awards. I think we won BEAGLE second quarter last year, and then we picked up TCS fourth quarter of last year. On the BEAGLE side, we've completed all of our initial transition milestones. So that's pretty much the work that we do when it's takeaway work from someone else. So all those transition milestones that have taken place are complete. And I'll also state the majority of those were during COVID. We continue to ramp up staff.,We're continuing to bring new work on this program. And BEAGLE is a great example of what I shared during my prepared remarks. Our Agile Solutions Factory is proving ever more and more each and every day, how resilient it is and what a valuable asset it is and capability that we can bring to many customers. We're not into full swing there. But from what we've seen, we've been able to generate the applications to do the software development that our customer desires in a very small amount of time.,On TCS, if you remember, about 50% of that was new, about 20% of that was a competitive takeaway. All of those transitions are over. We expect to see even more growth on that over the longer term. TCS is a catalog-type program where we deliver hundreds of different catalog services to our NGA customer set, and that ramp-up will pick up over time. So one, very Agile-based, one more of a catalog based contract and that's been going well. Staffing in general, our portfolio is part expertise and part tech. So some of our elements are less dependent on hiring levels. If I looked at our hiring and our onboarding, it's pretty much on pace with what we expected.,Clearly, with COVID, our attrition is down. But I think that would be a metric that, I'd be hard-pressed to say that we were unique there. So, but it's not so much of talent acquisition, Josh. In our intel work, as we've mentioned, we still need to get people clearly and get them to the right facility or into the right country. And we're still struggling there, but we made great strides.",0.21274825320877952,9.39
16,Jasper Bibb,"And then kind of you mentioned speed to market as a priority earlier. So just with respect to opportunities in the mission tech vertical and the AVT deal completed last quarter, I was hoping you could speak to how you think about buying technologies to fill those gaps in your portfolio versus developing that solution in-house?",0.19999999999999998,17.63
17,John Mengucci,"Yes. So when we look at our investment strategy, we look at it in 3 different areas, right? We either provide internal investment we acquire or we partner. For things that are more commodity-based, you will see us partner, AWS, Microsoft and others. Those are well-established, very well-run commodity type offerings that we're able to partner with those companies for us to deliver both our enterprise and our mission tech. When you talk about speed to market, what we were really looking for there over the last 3 years, if you go back that far on some of the select M&A that we've done.,We continually hear our customers, whether it's army, whether it's navy, whether it's air force, around speed to the field. So speed to fleet. And so much of the current contours battle and the up and rising near peer battles are going to be around the electromagnetic spectrum, we really wanted to find a way that we could build software definable anything products. That could be delivered to either special operations forces or across the larger Green Army or across every navy, air, plane and navy ship to make sure that they had the best signals protection that they could ever ask for. And the way we deliver that is through filling some of the capability gaps with LGS and Mastodon. LGS, understanding the commercial electromagnetic spectrum better than anybody out there on the planet.,So anything operating over 2G, 3G, 4G and now 5G networks are well-understood and well-characterized by the folks within that business. And the more often we can take signal changes and threats that are in the electromagnetic spectrum, and we can get those out to the field quickly via a software change versus a whole new device. That's what speed to fleet means, and that's why we need to have absolute speed to market. So I like where we are on AVT, where we are on Mastodon. We've done some great things within LGS. We've expanded even deeper into 5G. And I would see many of those products and those services and offerings find their way into a broader customers over the next 3 to 5 years.",0.245260486639797,11.76
18,Operator,The next question will come from Ben Arnstein with JPMorgan.,0.0,8.0
19,Ben Arnstein,"So I wanted to kind of follow-up on Rob's question, maybe kind of asking this a different way. How do you kind of think about your top line growth profile against the backlog and against some of the total addressable market growth rates that you outlined in the slides? And I mean is it kind of reasonable or unreasonable to think about you being able to maintain mid-single-digit growth beyond this year?",0.32875,11.27
20,John Mengucci,"Yes. Ben, thanks. I'm going to come on my answer differently. Ben, we watch top-line organic revenue growth, just like everybody else does. But I think we do it a little bit differently than most. We're also combining that with bottom line growth as well. So can we maintain a mid-single-digit revenue growth rate based on our backlog? Absolutely so. Can we achieve a higher single digit? Could we get into the double digits, perhaps? But what I would ask is that every time we look at the growth that's most important to shareholders and to our customer sets because increased margin, increased profit allows us to invest ahead of need to drive customer capabilities that they want to see faster, better and cheaper.,So when I look at our growth model and our strategy that we put in place about 8 years back, it was, let's get a deeper technology focus that will not only grow top-line, but we'll grow bottom line. So that combination of top and bottom line, I think, is very unique in our sector. I think it's even more unique during the times that we see ourselves in. It's why we're so focused on this year's performance. Because if we can generate top and bottom line growth during the environment that we sit in today with a generational pandemic, and one would have to say a quite unique election coming up, then we're very confident that we can sustain our top and bottom line growth with a $22 billion war chest worth of backlog in very key investment areas across this federal government space.",0.2699404761904762,11.46
21,Benjamin Arnstein,"Got it. Thank you. And then just quickly, how much of a COVID-19 impact do you have kind of baked in for Q2?",0.37777777777777777,9.2
22,Tom Mutryn,"Yes. So we -- this is Tom. We spoke about a COVID impact initially between $100 million and $150 million for the first half of the year. And based on kind of recent performance, we reduced that to buy $50 million. And so we're expecting $50 million to $100 million kind of revenue impact for the first half of the year. I would say that's heavily weighted in the first quarter and less so in the second quarter. And this is really a testament, as I mentioned in the prepared remarks, the team's efforts are trying to navigate into the COVID situation, kind of getting people back to work, very -- working very closely with customers, the program managers, contract organizations, trying to find creative ways to minimize that COVID impact.,At the peak, sometime in the April-May time period, around 10% of our hours were associated with CARES Act hours in the Section 3610 of the CARES Act. Last time when we spoke, it was down to about 5%. Now it's approximately 1%. So we're relatively kind of reduce the impact to some of those direct COVID impacts.,And I also will say that there's some indirect COVID impacts as well. Harder to quantify, but there's a sense that sometimes task order modifications are delayed or ability to get clearances are delayed or approved overseas travel is delayed and that is having an impact as well. But to answer your question, out of the first half impact, most of it is in the first quarter versus the second quarter.",0.15099206349206348,11.98
23,Operator,Next question is from Gavin Parsons with Goldman Sachs.,0.0,3.6
24,Gavin Parsons,"On the organic growth bridge or guidance for the year, the 6.3% full year guidance implies pretty much the same rate of growth throughout the rest of the year as you had in the first quarter, even though Tom comments, the COVID headwind goes away. And then in the back half of the year, you lap some of the COVID headwinds that you had in the second half of fiscal '20. So I think last quarter, you indicated growth would improve throughout the year. So did anything change there? Or could you still see some sequential improvement if the pieces fall into place?",0.07166666666666668,9.79
25,Tom Mutryn,"Yes. So Gavin, this is Tom. As you know, we guide for the full year and oftentimes, there's some shifts between quarters, and so we're comfort with that full year guidance. The first quarter turned out better than we thought. It had a really nice performance in a number of areas I highlighted kind of one or two. But for modeling purposes, I would assume that organic growth is somewhat flattish, plus or minus 100 basis points, quarters 2, 3 and 4.,It seems like a reasonable kind of way to kind of look at the models. That being said, we're providing a revenue guidance range, plus or minus $200 million. And so we're within that guidance range, we could be at the upper end. If things kind of go our way, we're able to accelerate some activities and the like. So there's kind of upside to that midpoint, kind of by definition.",0.38437499999999997,9.65
26,Gavin Parsons,"Got it. That's helpful. And then, obviously, still early and things you're probably still evolving, but any initial thoughts on whether or not COVID is having a structural or more permanent impact on how work is done or how contracts are awarded or focus areas of investment or anything along those lines would be great.",0.27999999999999997,24.91
27,John Mengucci,"Yes. Gavin, thanks. Yes and no. We, this is, I continually tell my own team. This is generational in nature. So a lot of us don't have that playbook. I honestly think we're sort of in inning 6 or 7 of 9 innings. But what I can tell you is this is that I believe that ourselves and our customers have worked very well together to make certain that, one, people stay safe. Two, and I'll say a close two, is that we have a mission to protect this nation.,And just like folks who enter wartime battles, you'd like to keep them safe, but they're going into battle. It's why our entire workforce was deemed essential as soon as the nation went into this COVID realm. So as long as we're in it, we believe we've taken the right measures. I like the way we have entered this space. I like the way that we've been executing during this phase, building temporary skips.,Literally, when we say that terms, it sounds so easy. But taking a floor of 200 people, boxing all their information up, clearing their cubes out, redoing an entire floor, bringing secure comms in and having the government approve that in the span of about three weeks, that's incredible measure. So what I start to think about is COVID is an impact. COVID is an opportunity as well. And that's not meant to disrespect anybody who has suffered during this.,But from a pure company customer standpoint, I don't expect COVID to be gone by December 31. I think our mitigation efforts have been quite successful. But we're looking at picking up additional, additional work. We're doing a remote-work capability set up for the Army International Guard. We brought in about a $20 million award to quickly put telehealth support in place for NIH and CDC. From a business standpoint, post COVID, I think, enterprise technology, building more resilient networks, delivering even more mission tech faster is going to be the wave of the future.,Often, these things like COVID, they don't set a trend, they actually accelerate it. And we were already in many places working on how do we do more software development work gets classified in nature in unclassified manners in a way that we can build code outside of a skiff, but bring it together in a skiff. So how do we do what we like to call unclassified classified work. I think that is getting a very positive and a very honorable look by the intelligence community out there. I think we'll see forward changes there. So all in all, against those changes and how we come out of COVID, very happy with how we are positioned. And it's nice to say that we've already been working many of those items with our customer set.",0.3558802308802308,9.79
28,Tom Mutryn,"Yes. And this is Tom. I'm going to add. In terms of our indirect workforce, what we have learned is what corporate America has learned is that we can accomplish the activities to facilitate supporting the organization while working remotely. And so certainly, ourselves, and again, in most every other company, are looking at ways to kind of work going forward in terms of facility footprint, technology. You said video conferencing, workforce possibility and the like. And it opens up a whole slew of possibilities instead of looking for employees within the kind of greater Washington, D.C. area or pockets where we have folks we can look broadly for talent to support CACI, and that should be powerful, both supporting our customers as well as kind of indirect activities.",0.27512755102040815,13.25
29,Operator,The next question will be from Cai von Rumohr with Cowen.,0.0,4.4
30,Cai von Rumohr,"Yes. So I'm joining a little bit late, but your bookings were good, but the book-to-bill 1.3 was a little below your normal average. And I think, Tom, you alluded to some task order delays. Maybe give us a little bit more color, if you could, in terms of what did you see in delays in this quarter? And maybe looking to the second quarter, do you expect any catch-up? Or maybe some color in terms of what we should look for in bookings in the second quarter?",0.033749999999999995,7.95
31,John Mengucci,"Yes. Sure, Cai. Thanks. Look, first off, I'm very pleased with our Q1 backlog of $22 billion, about 13% growth year-over-year. As you mentioned, 1.3x book-to-bill and what I like to watch is 1.6x trailing 12 months. Look, you all heard me say many, many times, awards are lumpy. It's why I didn't shout from the mountain tops on a $4 billion tougher quarter. That's why I don't get overly worried based on where we are today. There's a lot of trends that are out there changing, right? Traditionally, but I'd say we're in a mode of anything but being traditional. The -- our first quarter is sort of our largest quarter. I don't think that's going to be how this year plays out.,We saw a few opportunities slide to the right, pretty much COVID related. But also keep in mind, we always see slippage. We just have a finer point out. That was a point that Tom made earlier on some of our larger task order work in some of our classified customer areas, since they're so directly impacted by COVID because they're in skiffs and the like, some of those classified task orders have not come out at the pace that we would have expected them. Will we see those in the second and the third quarter? Absolutely so. We also had a couple of bits that just didn't break our way, and that happens every quarter.,As for what we could see in second, third and fourth quarter, some of the slips that came out of first quarter will most likely show up second. We've got -- I think we only have 3 jobs, Cai, that are out on test, and we just had 2 of them sold this past quarter that both resolved in our favor. So I don't have a crystal ball quarter-to-quarter. What I can tell you is that I would expect CACI to have another very strong awards year. And clearly, the awards we have in the first quarter, joined with our $22 billion backlog has been more than sufficient for us to raise guidance in the first quarter. And we believe that, that kind of mix will support both top and bottom line growth as we get towards the end of the year. And we start looking forward to FY '22.",0.18775689223057643,8.86
32,Cai von Rumohr,"Terrific. Thanks very much. So you mentioned some of the COVID opportunities in terms of the new business picture. But when we think in terms of the cost side, were there any -- are there any pluses, near-term pluses COVID to your P&L. What I'm thinking specifically of less travel than you budgeted because of COVID. And as a result, there's less cost than if it's a fixed price contract, you can pick that up. Has that been a net plus to any extent?",0.04537878787878789,7.45
33,Tom Mutryn,"Yes. Cai, this is Tom. Yes, it is. I mentioned our indirect cost control indirect costs are flat versus kind of last year of the fact that employees are not traveling. And I'm not going to too many investor conferences in person and staying at kind of New York in Chicago Hotels. All -- though it add up and helped kind of drive profitability, kind of less conscious expense. And so those are some short-term positive cost impacts. We also saw a bit of a reduced kind of medical spending. We saw that in -- pronounced in the fourth quarter of last year where people were reluctant to go to doctors or hospitals because of certain fears of going into areas which were potentially higher kind of infection rates, and continue to see some of that trend. So we're seeing some kind of reduced kind of medical expenses. Now there could be some pent-up demand for those services, and they could rebound in the next few quarters. But that had some positive impact on the first quarter.",0.2525411255411255,9.33
34,Operator,And the next question will be from Joseph DeNardi with Stifel. Please go ahead.,0.0,2.8
35,Joseph DeNardi,"Hi, good morning. John or Tom, can you provide a little bit of commentary around kind of the margin profile of the 2 new revenue buckets between expertise and technology? And if you could include some numbers in your answer? That would be helpful.",0.312215909090909,7.13
36,Tom Mutryn,"Yes. So in the prepared remarks, I did mention that technology is coming in at higher margins on average than expertise, approximately 300 to 500 basis points. A relatively wide range I'm giving there for a couple of reasons. Every quarter, it may fluctuate. And so I want to have a range, which is kind of long term sustainable, and I don't have to kind of adjust those numbers. But if you look at the midpoint of that, that 400 basis points improved kind of margin between the 2.,And the question is why? And I think, John in his remarks explained why expertise is often more commodity like we're providing very capable individuals but we don't have a lot of kind of intellectual property concepts behind those. Technology, both expertise technology and mission technology have barriers to entry in terms of more sophisticated solutions and as a result of that, they command higher kind of markets?",0.26235294117647057,13.02
37,Joseph DeNardi,"That's helpful. And then can you just remind us, just from an M&A standpoint, what maybe the top two or three capabilities you're interested in acquiring would be?",0.375,14.06
38,John Mengucci,"Yes. Joe, we are based on strategy. We look at each of our markets twice each year. And when we look at that, we are going to focus on the technology side first. Whether it's on the enterprise side or on the mission side, so anything within that area. And I'd also say that as we look at our portfolio, we always look to bring in new customers.,In some areas, it's tough to break into customer set. So we may look at companies out there that have a different customer set than what we have, where we could move our enterprise and our mission technology to them. So I would say in a short, very much on the technology front, very, very, not very deep looking at companies that can give us more of the same that we have in our expertise side, especially on the enterprise expertise.",0.09249770431588612,10.33
39,Operator,And the next question comes from Matt Akers with Barclays.,0.0,4.0
40,Matt Akers,"I wanted to touch on the kind of the key investment areas you guys mentioned on Slide 7. Is it possible to kind of size those? And maybe talk about how fast they're growing relative to the total addressable market, either as kind of standalone like products in themselves or to the extent that they kind of talk some portion of the $230 billion addressable market.",0.2888888888888889,10.62
